"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
1,"Sam Mott",285.666672,0,"","GB",4340,2.0,11,13,96,7,45,1,2,181,5,3.0,671814
2,"Daniel Case2",284.0,0,"","US",4763,1.0,5,5,22,3,21,1,2,57,3,2.0,717224
3,"Roel de Fouw",281.666672,0,"","NL",5302,2.0,16,17,111,9,36,1,2,188,13,1.0,209147
4,"Brett McBurnie",278.0,0,"","AU",6887,2.0,3,3,24,2,3,1,2,39,3,1.0,22184
5,"Dima Syrkin2",273.5,0,"","BY",4415,3.0,9,10,26,3,38,1,2,108,0,4.0,922603
6,"Mathias Klein",273.0,0,"","DE",4773,2.0,3,3,15,1,0,1,2,33,1,2.0,114183
7,"David Rodríguez4",269.0,0,"","ES",5726,1.0,7,7,61,6,4,1,2,81,5,1.0,995197
8,"Luka Bogunovic",264.0,0,"","NZ",4209,2.0,2,2,12,1,1,1,2,24,0,4.0,1144836
9,"Pierre Olivier",263.5,0,"","FR",4543,3.0,21,24,197,12,49,1,2,310,16,3.0,1199856
10,"Miguel Lozano",259.0,0,"","ES",3707,2.0,6,6,24,3,3,2,2,72,3,2.0,154768
11,"Luca Bono",256.5,0,"","IT",3573,5.0,6,9,2,0,44,2,2,111,2,4.0,1244989
12,"Munehisa Miyakawa",254.0,0,"","JP",2620,5.0,3,4,17,1,17,2,2,39,1,4.0,633367
13,"Wen Jun",252.666672,0,"","CN",4306,3.0,17,22,59,7,95,1,2,251,3,3.0,1270700
14,"Tony Alberts",252.0,0,"","US",3270,2.0,5,5,27,2,10,2,2,69,2,2.0,878678
15,"Mike D Morgan",247.0,0,"","ENG",3287,5.0,4,6,14,1,33,2,2,62,0,5.0,487456
16,"Guangyao Wang",247.0,0,"","CN",3054,6.0,3,6,7,0,19,2,2,56,0,8.0,994592
17,"Leonardo Mallaco",244.666664,0,"","BR",2602,5.0,24,34,99,5,91,3,2,380,7,4.0,846713
18,"Harrison Gough",244.0,0,"","AU",3361,5.0,5,8,2,0,36,2,2,95,0,5.0,1135037
19,"Frankie Dee",239.0,0,"","US",4420,2.0,3,3,0,0,3,1,2,33,0,3.0,511560
20,"Nahuel Gallego",238.0,0,"","AR",3128,7.0,3,6,10,1,24,2,2,63,0,7.0,1108558
21,"Bruno Matos2",238.0,0,"","BR",3604,3.0,2,3,6,1,23,2,2,39,0,5.0,660286
22,"Steve Vandeputte",236.166664,0,"","BE",2674,4.0,18,27,94,7,147,4,2,379,7,3.0,1223052
23,"Shintaro Ichimura",231.333336,0,"","JP",2771,5.0,6,11,13,0,61,2,2,153,1,4.0,358052
24,"Bogdan Krystek",230.60714000000002,0,"","CA",2934,5.0,26,41,38,2,199,4,2,512,3,4.0,1147090
25,"Jiaye Zhu",229.166664,0,"","CN",2554,4.0,21,26,129,9,82,11,2,334,13,3.0,1395257
26,"Scott Cooper7",229.0,0,"","AU",2876,3.0,17,18,38,3,44,3,2,232,6,3.0,1196186
27,"Franklin Souza",229.0,0,"","BR",2797,5.0,5,7,19,1,26,2,2,72,1,4.0,318799
28,"Marcellus Allen2",226.0,0,"","US",2717,5.0,19,31,2,1,126,3,2,408,0,10.0,1076146
29,"Martin Fleurent2",224.0,0,"","CA",2097,5.0,6,10,12,1,36,5,2,136,0,5.0,302541
30,"Carson Krenz",222.333328,0,"","US",3474,5.0,12,20,35,3,71,1,2,223,4,3.0,301961
31,"Wang Ho Yin",221.5,0,"","HK",5528,6.0,5,9,23,1,38,1,2,92,3,4.0,637769
32,"Paulius Rudminas",220.0,0,"","LT",2219,2.0,3,3,9,1,9,4,2,39,2,2.0,1236247
33,"Jakub Borowiak",220.0,0,"","PL",2040,4.0,3,5,3,1,15,4,2,51,0,5.0,476351
34,"Joan Jorda",217.0,0,"","ES",2445,5.0,3,5,0,0,15,3,2,69,0,6.0,1151059
35,"James Nelson11",215.0,0,"","US",2565,4.0,8,8,0,0,18,3,2,96,0,4.0,905838
36,"Martin Alvarez2",214.25,0,"","AR",2289,5.0,24,39,53,2,127,5,2,474,2,5.0,1086576
37,"Angelo Goumas",214.166664,0,"","AU",2623,5.0,19,29,27,2,69,4,2,371,1,6.0,153593
38,"Varot Anuchatkul",212.285713,0,"","TH",1983,6.0,19,35,63,5,204,8,2,361,6,7.0,1301328
39,"Keiano Weir",212.0,0,"","NZ",3277,4.0,5,6,0,0,43,2,2,73,0,7.0,429239
40,"Gustavo Hinz",211.785713,0,"","BR",2863,4.0,41,57,116,8,257,3,2,816,6,3.0,1357220
41,"Jukka Tapani",211.5,0,"","FI",1945,6.0,12,27,35,3,124,4,2,319,4,5.0,877017
42,"Juan Requena",211.1875,0,"","ES",2387,6.0,38,70,40,3,393,5,2,936,3,5.0,1256216
43,"John Monsalve",211.066666,0,"","US",2500,5.0,27,49,46,3,184,4,2,657,2,5.0,976488
44,"Michal Zajezierski",211.0,0,"","PL",3038,5.0,1,3,8,1,11,2,2,39,0,9.0,1168926
45,"Andres Ache",211.0,0,"","ES",2421,6.0,2,4,0,0,8,3,2,48,0,9.0,782158
46,"Liberato Augusto Barambio Hernandez",210.571426,0,"","ES",2214,6.0,41,68,119,8,193,4,2,731,7,6.0,1277953
47,"Payton Talbot",208.5,0,"","US",2294,4.0,7,11,26,3,61,4,2,115,3,3.0,422059
48,"Pedro Pinto10",208.0,0,"","PT",2191,4.0,3,3,0,0,9,3,2,33,0,6.0,1274126
49,"Brock Adams2",206.0,0,"","AU",2422,4.0,4,5,14,2,27,3,2,69,0,6.0,1355152
50,"Tero Lahikainen",206.0,0,"","FI",2114,5.0,12,18,5,1,89,5,2,242,3,3.0,845469
51,"Daniel Avelino",202.5,0,"","BR",2043,6.0,6,14,9,1,71,4,2,168,0,6.0,1075915
52,"Victor Palanca",202.0,0,"","ES",2019,6.0,2,3,0,0,9,5,2,25,0,7.0,1039452
53,"Alexandre La Boissonniere",201.8333359,0,"","CA",1867,6.0,13,26,56,4,127,6,2,313,2,4.0,1367417
54,"Hussein Abou Eita",200.0,0,"","EG",1639,6.0,3,6,21,2,28,4,2,63,1,3.0,1221524
55,"Philip Gynn",200.0,0,"","GB",1634,7.0,4,10,4,1,89,6,2,121,0,6.0,1331158
56,"Tod Rhoades",199.9166641,0,"","US",2147,6.0,21,41,10,0,148,3,2,449,0,7.0,872587
57,"Borja García",199.0,0,"","ES",2301,4.0,3,3,0,0,0,3,2,39,0,8.0,199117
58,"Michael Stummer3",198.0,0,"","AT",1780,2.0,4,4,36,3,9,11,2,54,2,4.0,1318568
59,"Dustin A Brown",198.0,0,"","US",2531,3.0,3,3,0,0,8,3,2,33,0,3.0,794258
60,"Domingo Papio Amrtin",197.5,0,"","ES",1928,5.0,18,26,83,6,120,9,2,296,2,5.0,216636
61,"Sergio Poza",194.3333359,0,"","ES",1722,5.0,7,11,30,3,63,11,2,121,2,6.0,1313414
62,"Corey McSweeney",194.0,0,"","IE",2171,6.0,3,6,0,0,23,3,2,84,0,7.0,1232652
63,"Jona Hein",191.0,0,"","DE",1645,6.0,7,14,10,1,59,11,2,154,1,4.0,1380459
64,"Alin Alexe",190.0,0,"","CH",1860,7.0,6,12,6,0,62,4,2,122,1,7.0,1002940
65,"Federico Catozzi",189.0,0,"","IT",2133,5.0,1,2,0,0,8,3,2,24,0,6.0,1308816
66,"Bartek Sobolski2",188.75,0,"","PL",1991,6.0,9,18,12,0,134,5,2,234,2,5.0,505717
67,"Enrique Valencia",188.0,0,"","US",1609,5.0,5,8,15,1,47,7,2,82,1,5.0,1017397
68,"Eugene Patin",187.88888550000001,0,"","US",1615,7.0,14,42,81,7,197,4,2,388,3,5.0,1073593
69,"Karl Herbst",187.3333359,0,"","US",1710,6.0,9,21,42,3,123,6,2,216,2,6.0,1319825
70,"SANTIAGO jirout",185.5,0,"","ES",2055,6.0,3,7,5,0,32,4,2,85,1,4.0,361252
71,"Xavi Mf",185.3333359,0,"","AD",2011,6.0,9,17,0,0,77,5,2,198,1,7.0,1368024
72,"Bruno Carrió",185.0,0,"","AR",1796,7.0,9,29,18,2,205,4,2,398,0,5.0,1316090
73,"Ben Parisi",184.0,0,"","US",1754,7.0,7,18,28,2,109,5,2,239,2,6.0,635175
74,"Daniela P. Müller",182.333336,0,"","DE",2602,5.0,7,11,18,1,77,3,2,159,1,6.0,1376701
75,"Zayden Cortinas",182.3333359,0,"","LK",1711,5.0,9,14,114,7,55,8,2,149,10,2.0,863015
76,"Austin A Nelson",182.3333359,0,"","US",1765,7.0,5,13,9,0,100,5,2,164,1,6.0,1334712
77,"Satoshi Ushiwaka",181.5833359,0,"","JP",2112,5.0,16,27,82,6,128,11,2,291,7,3.0,1378524
78,"Yannick Möckli",181.3333359,0,"","CH",1924,3.0,10,11,56,4,70,11,2,138,5,2.0,1372851
79,"Maximilian Schwede",181.0,0,"","DE",2387,7.0,2,4,3,0,36,3,2,38,1,4.0,700737
80,"Facundo Escobar Cello4",180.0,0,"","AR",2064,4.0,1,2,6,1,8,4,2,23,0,7.0,939587
81,"Ryan Webb6",180.0,0,"","US",2118,6.0,3,6,0,0,37,4,2,57,0,5.0,1095675
82,"Gabriel Fava3",179.5,0,"","AR",1734,4.0,6,9,30,3,26,11,2,113,1,8.0,1396933
83,"Zachary Albee",178.5,0,"","US",1806,6.0,14,27,24,1,159,11,2,308,4,4.0,1361381
84,"Mark Biri",178.3333359,0,"","HU",1753,7.0,5,15,27,1,108,4,2,151,2,4.0,646224
85,"Yohan De Carvalho",178.0,0,"","PT",1729,6.0,8,16,61,3,90,11,2,175,4,4.0,1378042
86,"Noah Rogerson",177.25,0,"","GB",2006,5.0,18,29,50,7,228,11,2,322,5,5.0,1372908
87,"Artur Obst2",177.0,0,"","PL",3812,4.0,3,5,5,1,15,2,2,51,0,6.0,1239666
88,"Andrea Mattia Ramerini",176.8333359,0,"","IT",1709,4.0,10,15,88,7,56,9,2,170,5,3.0,1176769
89,"Bence Papp2",176.5,0,"","HU",2008,7.0,3,8,1,0,50,4,2,90,0,5.0,1200382
90,"Gabriel Cabrera Vicente",175.666664,0,"","BR",2248,4.0,10,13,25,3,84,11,2,125,1,6.0,1315481
91,"Ales Kacir2",175.5,0,"","CZ",1735,3.0,5,6,52,4,31,11,2,80,3,4.0,1398751
92,"Kalifsyah Firdaus3",175.5,0,"","ID",1626,7.0,4,9,30,2,44,6,2,100,3,5.0,1143460
93,"Odair Gonçalves",175.0,0,"","BR",2137,4.0,7,9,63,5,39,11,2,93,3,5.0,1357836
94,"Kaden Probst",175.0,0,"","NZ",1700,2.0,5,5,17,2,27,11,2,55,1,3.0,1396544
95,"Lars Wätzig",175.0,0,"","DE",4036,1.0,2,2,30,2,0,1,1,30,1,2.0,371951
96,"Michael C Burnett",175.0,0,"","US",1784,7.0,8,24,0,0,76,5,2,308,0,8.0,992830
97,"Jamie English",175.0,0,"","IE",3644,6.0,1,2,0,0,15,2,2,13,0,6.0,932286
98,"Dan Thornton",173.0,0,"","GB",1801,3.0,2,2,6,1,0,5,2,24,0,5.0,64249
99,"Dominic Lesnicki",173.0,0,"","US",1922,4.0,3,5,0,0,16,11,2,62,0,6.0,1396181
100,"Oliver Moan",173.0,0,"","NO",1756,2.0,2,2,0,0,7,6,2,24,0,7.0,893900
101,"Niels Josten",173.0,0,"","NL",1886,8.0,2,7,0,0,45,4,2,75,0,8.0,1381356
102,"Anit Goswami",173.0,0,"","IN",2319,8.0,1,4,0,0,22,5,2,52,0,7.0,1351086
103,"Ludvig Bolin Lund",172.5555573,0,"","NO",1854,6.0,21,38,111,7,335,11,2,491,6,4.0,1364454
104,"James Kelvin Goncalves Santos",172.5,0,"","BR",1874,6.0,4,11,35,2,43,4,2,107,2,5.0,967457
105,"Rodney Harris",172.1999969,0,"","US",1862,6.0,7,18,0,0,41,5,2,261,0,8.0,49168
106,"Antonio Rădulea",172.0,0,"","RO",1981,6.0,2,5,21,2,35,11,2,57,1,5.0,1390303
107,"Pau Visconti",171.75,0,"","ES",1889,5.0,13,20,6,0,119,11,2,224,1,6.0,1394997
108,"Christopher Bosch",171.5,0,"","CA",1765,3.0,6,8,46,2,18,11,2,103,5,2.0,1392336
109,"Tom Cordey",171.333336,0,"","GB",2162,5.0,5,11,16,1,31,4,2,159,0,6.0,1232438
110,"Nathan Morony",171.0,0,"","SB",3638,7.0,3,8,14,0,48,1,2,89,4,3.0,1005511
111,"Tasos Rubutsos",170.8000031,0,"","CA",1799,5.0,10,19,12,1,113,7,2,257,1,6.0,1060405
112,"Andy Parker2",170.5,0,"","US",2073,4.0,10,13,8,1,44,7,2,134,2,7.0,941180
113,"Rob Sciglitano",170.5,0,"","AU",1935,6.0,6,10,15,1,55,3,2,133,1,6.0,1262234
114,"Taylor Dawson4",170.0,0,"","AU",1552,3.0,7,10,50,5,40,11,2,135,3,4.0,1394708
115,"Isak Stormo",170.0,0,"","NO",1693,3.0,3,4,15,1,18,11,2,54,1,4.0,1395895
116,"Thomas Hermon",170.0,0,"","GB",1680,5.0,3,5,9,1,26,11,2,52,1,4.0,1360321
117,"Colin Peterson4",169.6999969,0,"","CA",1650,6.0,15,27,82,7,99,8,2,202,6,4.0,890207
118,"Davide Mollica",169.0,0,"","IT",1705,5.0,14,26,46,7,139,11,2,276,5,4.0,1392916
119,"Steven Arnold4",169.0,0,"","GB",1667,2.0,4,4,31,3,9,11,2,48,3,1.0,1399283
120,"Jayden Sherwood",169.0,0,"","GB",5756,1.0,2,2,30,2,7,1,1,30,2,1.0,902107
121,"Duane Busch",169.0,0,"","US",2930,6.0,2,4,6,1,25,2,2,48,0,6.0,959109
122,"Alexis Leyrit",169.0,0,"","FR",2079,7.0,6,23,0,0,91,3,2,299,0,10.0,1366703
123,"Fredrik Sørlie",168.5,0,"","NO",5234,1.0,5,5,41,5,5,1,1,45,4,1.0,22173
124,"Sondre Mollatt",168.0,0,"","NO",3603,6.0,1,2,12,1,12,2,1,25,1,2.0,808823
125,"Pedro Salazar2",167.727272,0,"","PT",1762,6.0,25,48,159,9,357,11,2,559,21,3.0,1340808
126,"Henrique Bortolozo",167.5,0,"","BR",1705,5.0,5,10,41,5,59,11,2,95,5,4.0,1394712
127,"Justice Dike2",167.0,0,"","CA",1675,4.0,6,9,40,3,26,11,2,117,1,5.0,1392541
128,"Niklas Hulselmans",167.0,0,"","BE",1663,2.0,3,3,20,2,14,11,2,33,2,3.0,1375337
129,"Nicolas Sabatini",167.0,0,"","AR",1858,4.0,3,3,8,1,21,5,2,39,2,1.0,830525
130,"Gabri Martinez",167.0,0,"","ES",5058,1.0,1,1,7,1,1,1,1,9,0,4.0,922659
131,"Michael Mortyn",167.0,0,"","AU",2090,4.0,2,2,0,0,12,4,2,24,0,6.0,1137713
132,"Pratik Hopal",166.75,0,"","IN",1690,6.0,14,26,30,1,181,8,2,254,2,5.0,1291975
133,"Joshua Hammond",166.5,0,"","AU",2051,6.0,2,7,0,0,35,3,2,73,0,5.0,168117
134,"Fabrizio De Lillo",166.0,0,"","AR",1628,3.0,6,7,55,5,22,11,2,79,3,4.0,1320563
135,"Brent Mack Wall",166.0,0,"","US",1720,5.0,4,6,12,1,34,6,2,70,0,6.0,379403
136,"Marc Rose",165.5,0,"","US",1593,5.0,8,13,28,2,92,8,2,153,2,5.0,1172688
137,"Adeel Jawed",165.0,0,"","CA",1605,2.0,4,4,35,2,29,11,2,53,2,3.0,1017744
138,"Eloy Torres Delahaye",165.0,0,"","ES",1587,4.0,3,5,19,2,42,11,2,63,0,6.0,1384761
139,"Fernando Carabette",165.0,0,"","BR",1524,6.0,3,5,9,1,25,6,2,52,1,8.0,711741
140,"Ron Rickerton",165.0,0,"","US",2726,5.0,3,6,0,0,15,2,2,66,0,5.0,816793
141,"Noah Jebson",165.0,0,"","GB",1813,6.0,3,4,0,0,18,11,2,43,0,7.0,42502
142,"Jose Martinez Vizcaino",165.0,0,"","ES",1812,7.0,1,4,0,0,45,4,2,50,0,7.0,1367561
143,"Evan Thorne",164.75,0,"","US",1707,6.0,7,18,9,1,82,6,2,244,0,7.0,401502
144,"Steven Rietberg2",164.5,0,"","NL",1663,5.0,8,13,40,4,88,11,2,153,1,7.0,1395527
145,"John Bomar",164.3333359,0,"","US",1201,7.0,6,18,42,5,168,7,2,169,3,4.0,1200713
146,"Dylan Almond",164.0,0,"","GB",2220,6.0,4,12,0,0,28,3,2,166,0,11.0,1385352
147,"Carlos Henrique10",164.0,0,"","BR",2013,6.0,1,2,0,0,8,4,2,24,0,7.0,1075981
148,"Alexis Di Sanzo",163.8333359,0,"","AR",1869,7.0,8,15,0,0,79,4,2,156,0,7.0,1334767
149,"C Kelly",163.5,0,"","SCT",1452,6.0,5,10,33,3,37,7,2,87,1,3.0,157195
150,"Cian Irving",163.5,0,"","GB",1516,6.0,5,11,35,3,49,11,2,86,4,4.0,1186593
151,"Mal Boston2",163.5,0,"","GB",1632,6.0,6,14,32,2,99,6,2,167,1,4.0,837273
152,"Deion Clark",163.1999969,0,"","US",1855,6.0,7,19,0,0,113,5,2,268,0,6.0,1335367
153,"Eduardo Pina",163.0,0,"","MX",2071,4.0,3,3,0,0,12,4,2,39,0,8.0,1065395
154,"Álvaro Morales3",162.6666641,0,"","ES",1610,6.0,10,16,9,1,67,11,2,171,1,6.0,1380524
155,"Steven Ames",162.6363602,0,"","ENG",1646,7.0,49,109,60,8,138,7,2,1187,5,10.0,1128100
156,"Julius Jung",162.5,0,"","DE",1588,7.0,10,23,25,2,172,6,2,264,4,5.0,1194563
157,"Andrees Ahlert",162.5,0,"","DE",1681,4.0,6,9,17,2,58,11,2,108,2,4.0,507945
158,"Simon Dylgat",162.0,0,"","BE",1619,5.0,7,12,28,3,77,11,2,131,1,8.0,1272285
159,"Sendijs Birkmanis",162.0,0,"","LV",1550,4.0,5,7,32,3,31,11,2,56,3,2.0,1398782
160,"Adris Adri",162.0,0,"","ES",1387,7.0,4,9,22,3,103,11,2,72,1,5.0,1283155
161,"Syazwan Bahri2",162.0,0,"","MY",1579,3.0,4,5,10,2,8,11,2,60,0,3.0,1307263
162,"Tim Ellis",162.0,0,"","GB",2950,8.0,1,4,0,0,20,2,2,50,0,8.0,57247
163,"John Babineau",161.5,0,"","US",5674,1.0,6,6,48,6,11,1,1,54,5,1.0,728395
164,"Juan Carlos Palomares Domínguez",161.5,0,"","ES",1542,4.0,5,8,22,3,49,11,2,99,0,5.0,1391136
165,"Jacob Torino",161.5,0,"","PL",1566,6.0,5,8,0,0,58,6,2,79,0,7.0,1279193
166,"Matyáš Mitánek",161.3333359,0,"","CZ",1825,5.0,11,16,41,4,108,11,2,145,2,6.0,1397137
167,"Oliver York",161.0,0,"","GB",1743,5.0,16,25,25,3,196,11,2,298,3,5.0,1392803
168,"Jamie Hopper",161.0,0,"","GB",6818,1.0,4,4,19,3,15,1,1,36,2,2.0,1123475
169,"Andrew Hisel2",161.0,0,"","US",1635,5.0,7,10,15,2,48,11,2,132,1,5.0,1390392
170,"Michael Vanderhallen",161.0,0,"","BE",1598,5.0,6,9,26,2,52,11,2,94,2,4.0,1304509
171,"Jose L Martin2",161.0,0,"","ES",1665,2.0,4,4,38,2,12,11,2,48,3,3.0,1214140
172,"Phil Berry",161.0,0,"","AQ",2673,5.0,6,9,1,0,12,3,2,129,0,8.0,63792
173,"Derek Thorpe2",161.0,0,"","US",2493,5.0,2,2,0,0,4,3,2,24,0,7.0,971101
174,"Antoine Carrere",160.8333359,0,"","FR",1607,5.0,18,29,96,7,200,11,2,325,7,3.0,1396080
175,"Andrew Euers",160.5,0,"","GB",1754,3.0,7,9,18,2,69,11,2,92,7,2.0,1393565
176,"Lee Sant",160.3333359,0,"","GB",1628,3.0,9,11,81,7,58,11,2,140,5,3.0,1061121
177,"Rasmus Andersen15",160.0,0,"","DK",1463,1.0,3,3,36,3,16,11,2,39,2,2.0,1336937
178,"Dylan Ashtari",160.0,0,"","NL",1235,6.0,4,7,18,2,24,8,2,50,2,4.0,1224123
179,"Eric Sowa",160.0,0,"","US",1481,6.0,3,6,18,2,42,11,2,53,1,5.0,1398008
180,"Kevin Lagace",160.0,0,"","CA",1527,1.0,2,2,16,2,6,11,2,23,0,6.0,1281098
181,"Elnatã Gouvêa",160.0,0,"","BR",1585,3.0,2,3,9,1,6,11,2,39,2,2.0,1049740
182,"Carles Piera",159.5,0,"","ES",1506,6.0,8,17,38,3,125,11,2,209,1,6.0,1381980
183,"Vilian Erdei4",159.0,0,"","RO",1583,4.0,5,8,36,3,63,11,2,88,0,4.0,1389921
184,"Ben Driscoll",159.0,0,"","GB",1584,4.0,5,6,28,2,36,11,2,63,1,4.0,1392689
185,"Kevin Fry3",159.0,0,"","US",1443,4.0,3,6,19,1,29,7,2,71,1,4.0,1376904
186,"João Crespo2",159.0,0,"","PT",2441,6.0,1,4,9,1,23,2,2,53,0,9.0,1248133
187,"Franz Tschöpe",159.0,0,"","DE",3796,3.0,2,2,0,0,2,2,1,30,0,4.0,335634
188,"Jonathan Hoad",158.5,0,"","ENG",1587,4.0,4,6,26,3,45,8,2,56,3,3.0,1164928
189,"Terry ward",158.3333359,0,"","AU",1468,5.0,8,13,55,4,75,6,2,125,3,4.0,107175
190,"Ezequiel Lusinian",158.25,0,"","AR",1481,6.0,7,14,28,2,82,11,2,163,3,4.0,1390805
191,"Dennis Cav",158.0,0,"","TR",5510,2.0,10,11,72,7,11,1,1,99,7,2.0,1247926
192,"Charlie Styman2",158.0,0,"","GB",1821,5.0,13,23,11,1,104,8,2,258,1,6.0,1097448
193,"Ash Goodliffe",158.0,0,"","GB",1336,7.0,3,5,9,1,19,5,2,39,0,5.0,797045
194,"Sander De Haan2",158.0,0,"","NL",1577,5.0,2,4,11,1,25,5,2,32,1,6.0,1176732
195,"Alvaro Pagés",157.5,0,"","ES",1707,5.0,10,16,9,1,101,11,2,166,0,6.0,1391211
196,"Edward Ciocca",157.5,0,"","US",1844,6.0,3,6,5,0,33,5,2,82,1,5.0,1076969
197,"Marcelo Suita",157.125,0,"","BR",1373,6.0,16,34,188,14,92,8,2,284,11,7.0,931613
198,"Tommy Blais3",157.0,0,"","CA",1562,6.0,11,21,37,2,115,7,2,242,5,4.0,1377277
199,"Hayden Israel",157.0,0,"","US",1667,2.0,5,5,27,2,18,11,2,57,1,4.0,1384356
200,"Noah Grosser",157.0,0,"","AU",1410,5.0,2,5,17,2,40,11,2,50,2,3.0,1370619
201,"Caleb Campbell2",157.0,0,"","AU",1607,5.0,8,12,8,1,86,11,2,141,0,5.0,1120726
202,"Elijah K White",157.0,0,"","US",3242,6.0,2,4,18,1,15,1,2,50,2,2.0,1151613
203,"Crispin J Williamson",157.0,0,"","GB",6245,6.0,1,2,8,1,8,1,1,29,1,2.0,1269489
204,"Kevin Jordan",157.0,0,"","CA",1766,3.0,2,2,0,0,5,7,2,24,0,8.0,166630
205,"Michael Lathrop",157.0,0,"","US",1874,4.0,2,2,0,0,13,4,2,24,0,4.0,133119
206,"Raul Canedo",156.1666641,0,"","ES",1624,6.0,17,33,12,1,192,7,2,418,1,6.0,1385936
207,"Martin Maierhofer",155.75,0,"","AT",1463,6.0,9,15,27,3,80,11,2,156,0,5.0,1360629
208,"Wade Vanwinkle",155.6999969,0,"","US",1862,6.0,12,26,0,0,129,6,2,338,0,7.0,986496
209,"Jace Lee",155.6666641,0,"","US",1652,3.0,9,10,38,3,57,11,2,138,2,7.0,1226995
210,"Pablo Marcos2",155.5,0,"","ES",1535,6.0,5,10,20,3,69,11,2,96,0,4.0,1399133
211,"Didac Marques",155.4000015,0,"","ES",1465,5.0,14,21,80,6,119,11,2,223,6,4.0,1381800
212,"Franco Silva2",155.3333359,0,"","MX",1211,4.0,9,12,55,6,55,11,2,130,3,7.0,1391386
213,"Nicholas G Kaltsas",155.3333359,0,"","US",1350,6.0,6,13,59,3,109,9,2,159,4,3.0,775081
214,"Tomas Gutierrez2",155.0,0,"","AR",1383,6.0,8,16,75,6,68,11,2,141,5,7.0,1390072
215,"Emilio Ahumada",155.0,0,"","CL",1294,7.0,2,6,23,2,18,8,2,62,0,4.0,1304546
216,"Thomas Ehrle2",155.0,0,"","DE",1529,6.0,5,10,26,1,55,11,2,100,4,3.0,1395765
217,"Fernando LopezM",154.8333359,0,"","MX",1775,7.0,8,25,0,0,89,5,2,340,0,7.0,439067
218,"Artem Shinkarev",154.0,0,"","US",1327,4.0,4,6,42,3,47,7,2,71,1,3.0,1194783
219,"Su Liu",153.85713959999998,0,"","CN",1788,6.0,15,33,49,3,226,11,2,446,2,5.0,1386967
220,"Ryan Coombes2",153.8000031,0,"","AU",1597,6.0,11,19,25,2,84,8,2,252,1,6.0,1274985
221,"Antonio Tonini",153.6666641,0,"","IT",1660,5.0,12,18,62,5,115,11,2,170,8,3.0,1397977
222,"Wouter Voesenek",153.5,0,"","NL",5040,2.0,14,16,82,11,51,1,1,138,7,2.0,181845
223,"Alexey Shablygin",153.5,0,"","US",1812,4.0,10,12,20,2,59,8,2,134,1,4.0,1324187
224,"Mohamad Elhaj",153.5,0,"","PS",1559,7.0,5,14,2,0,44,4,2,157,0,9.0,1361465
225,"Richard Dunn3",153.5,0,"","GB",1561,6.0,4,7,8,0,57,7,2,71,0,8.0,1325613
226,"Mikkel Mortensen2",153.3333359,0,"","DK",1489,6.0,8,15,48,5,67,11,2,114,4,3.0,1287234
227,"Tomotsugu Taira",153.0,0,"","JP",1532,5.0,14,21,31,2,96,11,2,222,4,5.0,1396607
228,"Shawn Wheatley",153.0,0,"","US",1555,3.0,5,5,13,2,19,8,2,68,0,5.0,246064
229,"Yoshio Tagawa",153.0,0,"","JP",1519,4.0,3,4,15,1,6,11,2,39,2,2.0,1376577
230,"Alex Nov",153.0,0,"","CA",1928,6.0,3,4,0,0,13,4,2,48,0,8.0,393972
231,"Douglas Kempthorne",153.0,0,"","US",2706,5.0,2,3,0,0,8,2,2,33,0,8.0,827166
232,"Pepe Marti",153.0,0,"","ES",4333,2.0,1,1,0,0,4,1,1,15,0,12.0,477769
233,"Craig Johns",152.5,0,"","AU",1630,4.0,8,12,42,3,65,11,2,129,3,6.0,182515
234,"Domi Garcia",152.5,0,"","ES",1434,5.0,6,10,28,2,48,11,2,89,1,4.0,852016
235,"Francesco Montuschi",152.3333359,0,"","IT",1353,6.0,5,12,16,3,109,11,2,77,4,5.0,1398017
236,"Heitor Neto",152.1666641,0,"","BR",1446,6.0,7,15,34,4,107,11,2,154,3,5.0,1387420
237,"Harrison Whitticombe",152.0,0,"","GB",1650,4.0,4,5,20,2,41,11,2,59,2,5.0,1383858
238,"Roberto Soto Gomez",152.0,0,"","ES",1372,4.0,3,5,18,2,22,9,2,49,0,3.0,1156404
239,"Alexis Lopezz2",152.0,0,"","MX",1619,5.0,3,6,9,1,48,11,2,62,1,5.0,1314468
240,"Alex Torres5",152.0,0,"","ES",1565,2.0,2,2,9,1,5,11,2,24,1,5.0,1380378
241,"Lukáš Moravec",152.0,0,"","CZ",1456,4.0,2,3,19,1,17,11,2,30,1,3.0,1397824
242,"Jake Bettis",151.5,0,"","US",1507,4.0,5,7,24,2,47,11,2,66,3,3.0,1393062
243,"Francisco Aparisi Pla",151.5,0,"","ES",1801,7.0,3,8,15,1,40,4,2,107,0,7.0,1359709
244,"Smijo Joju2",151.4000015,0,"","NZ",1883,5.0,12,19,16,1,121,11,2,257,0,5.0,735580
245,"Louis Frausto",151.4000015,0,"","US",1583,7.0,6,21,3,1,131,5,2,290,0,7.0,1193721
246,"Lucas Trebbaiocchi",151.3333359,0,"","AR",1553,5.0,9,13,17,1,37,11,2,166,1,6.0,1206083
247,"Jordan Scobie2",151.11111449999999,0,"","AU",1770,6.0,19,39,98,6,334,11,2,496,9,6.0,1309824
